"전국","보육시설이용료",93.44,93.44,93.44,89.71,88.86,88.86
"전국","요양시설이용료",112.87,112.87,112.87,112.87,112.87,112.87
"전국","부동산중개수수료",92.28,92.28,92.28,92.28,92.28,92.28
"전국","행정수수료",100.00,100.00,98.67,98.67,98.67,98.67
"전국","개인서비스",116.58,116.59,117.31,117.69,117.22,117.55
"전국","외식",120.68,121.08,121.23,121.30,121.26,121.86
"전국","김치찌개백반",122.62,122.68,122.98,123.12,123.50,123.59
"전국","된장찌개백반",121.59,121.59,121.63,121.96,122.42,122.42
"전국","비빔밥",123.59,123.86,124.00,124.39,124.69,125.23
"전국","설렁탕",123.23,123.46,123.59,123.88,124.51,125.23
"전국","갈비탕",127.24,127.32,127.85,127.89,128.25,128.56
"전국","삼계탕",119.25,119.24,119.89,119.90,120.46,120.32
"전국","해물찜",113.17,113.13,113.19,113.48,113.52,113.71
"전국","해장국",124.21,124.21,124.31,124.41,124.87,125.93
"전국","불고기",118.44,118.66,118.95,119.03,119.24,119.53
"전국","쇠고기(외식)",118.64,118.58,118.56,118.64,118.88,119.07
"전국","돼지갈비(외식)",121.37,121.49,121.52,121.65,121.86,122.07
"전국","삼겹살(외식)",119.95,120.00,120.07,120.17,120.45,120.68
"전국","오리고기(외식)",121.24,121.32,121.30,121.51,121.57,121.54
"전국","냉면",122.99,123.82,124.23,124.44,124.48,124.81
"전국","칼국수",123.88,124.61,125.32,125.50,125.81,126.63
"전국","죽(외식)",118.48,118.48,118.48,118.48,118.48,118.48
"전국","생선초밥",114.99,115.04,115.15,115.41,115.53,115.53
"전국","생선회(외식)",126.29,126.38,126.25,126.56,127.21,129.10
"전국","자장면",125.91,126.14,126.33,126.39,126.71,127.45
"전국","짬뽕",122.63,122.89,123.07,123.07,123.35,124.02
"전국","탕수육",117.26,117.47,117.58,117.76,118.12,118.25
"전국","볶음밥",122.47,122.91,122.95,123.09,123.38,123.77
"전국","돈가스",123.41,124.13,124.18,124.48,124.78,125.05
"전국","스테이크",115.90,115.90,116.43,116.53,116.79,116.89
"전국","스파게티",115.06,115.16,115.17,115.36,115.50,115.51
"전국","라면(외식)",126.80,126.80,126.95,127.34,128.15,128.40
"전국","김밥",132.40,132.70,133.12,133.36,133.65,134.09
"전국","떡볶이",128.26,129.19,129.41,129.69,130.36,131.01
"전국","치킨",122.42,124.86,125.34,125.65,125.96,126.03
"전국","햄버거",126.03,131.02,131.02,132.01,132.01,132.01
"전국","피자",119.92,119.92,119.92,119.92,111.08,120.46
"전국","쌀국수",121.21,121.38,121.81,121.81,121.69,122.08
"전국","커피(외식)",106.96,106.96,107.00,105.50,106.03,105.28
"전국","기타음료(외식)",105.38,105.38,105.44,104.76,104.76,104.78
"전국","소주(외식)",116.57,115.69,115.69,115.81,114.45,114.51
"전국","맥주(외식)",118.82,118.09,118.24,118.26,117.21,117.35
"전국","막걸리(외식)",118.04,118.20,118.41,118.41,118.60,119.40
"전국","구내식당식사비",121.11,121.41,121.63,121.76,121.93,121.93
"전국","도시락",122.60,122.60,122.60,122.60,122.60,129.28
"전국","외식제외",113.74,113.49,114.60,115.18,114.42,114.57
"전국","의복수선료",118.32,118.53,118.82,118.82,118.93,120.01
"전국","세탁료",126.40,126.56,126.83,126.97,127.11,127.85
"전국","설비수리비",118.56,118.29,118.52,118.66,118.89,119.42
"전국","공동주택관리비",120.74,121.80,121.00,122.72,122.62,123.56
"전국","가전제품수리비",119.55,119.55,134.34,134.34,126.95,126.95
"전국","가전제품렌탈비",101.21,93.84,93.84,93.84,93.84,93.84
"전국","가사도우미료",116.66,116.66,116.80,116.81,116.81,117.24
"전국","간병도우미료",133.19,133.63,133.79,133.85,134.11,134.36
"전국","건강기기렌탈비",104.94,101.78,101.78,101.78,106.52,106.52
"전국","건강검진비",105.40,105.54,105.92,105.92,105.92,105.92
"전국","치과보철료",101.47,101.78,101.78,101.91,101.94,102.29
"전국","병원검사료",61.22,61.22,61.27,61.32,61.34,61.29
"전국","자동차수리비",114.00,114.04,114.16,114.28,114.43,114.48
"전국","엔진오일교체료",130.12,130.13,130.43,130.57,130.93,130.98
